,load_1,load_2,temp
2014-01-02 22:00:00,47.509623735723984,1321.142629412335,-7.207975230032382
2014-01-02 23:00:00,39.46535953014538,1157.637050914879,-7.750340044616129
2014-01-03 00:00:00,31.342333699037262,1037.9313465460195,-10.093501302113186
2014-01-03 01:00:00,27.466406505573268,928.5643844619871,-10.826729049981099
2014-01-03 02:00:00,25.598493127149112,896.9991689255033,-10.791225520406625
2014-01-03 03:00:00,26.926751185934727,926.7794052656212,-10.390085245525281
2014-01-03 04:00:00,32.00436177382359,1017.1075021259954,-9.409463152890106
2014-01-03 05:00:00,37.59047311856166,1154.367072815773,-8.18316573163347
2014-01-03 06:00:00,43.874711949612625,1324.3040218280805,-7.598356150013484
2014-01-03 07:00:00,49.470026308209576,1434.9987651993395,-5.649182807515283
2014-01-03 08:00:00,53.332550864206794,1492.831132855796,-3.325627650758123
2014-01-03 09:00:00,53.87309237142581,1516.4806645061144,-1.1359975109504232
2014-01-03 10:00:00,52.26307399548878,1479.9788241890806,1.3862850518132155
2014-01-03 11:00:00,49.5125616043795,1419.6374430620965,2.434648135573747
2014-01-03 12:00:00,45.217085652414454,1327.8129160256808,4.668964884713057
2014-01-03 13:00:00,42.27549913324061,1262.2657569663816,5.619200385842334
2014-01-03 14:00:00,41.311396427885654,1231.0754444863528,5.786750506487633
2014-01-03 15:00:00,43.0071922195295,1267.6571190078766,5.32381185606842
2014-01-03 16:00:00,45.82078949521863,1326.9398095765646,4.281734481375427
2014-01-03 17:00:00,49.438761935662946,1412.640566356664,2.846960080214135
2014-01-03 18:00:00,52.276257731855836,1498.7470710926991,0.5431045085692342
2014-01-03 19:00:00,53.85654215411077,1510.6844232809553,-0.49863471359106004
2014-01-03 20:00:00,52.74279889857741,1498.4903857499687,-2.196496125378162
2014-01-03 21:00:00,49.57880750105398,1429.5570855552983,-5.144768000478538
2014-01-03 22:00:00,43.760329384646816,1293.1990113978852,-6.329290641803681
2014-01-03 23:00:00,37.35775083226952,1170.5840745216067,-7.790758912292449
2014-01-04 00:00:00,30.05042673024706,1036.37988189031,-10.312136203201096
2014-01-04 01:00:00,27.142412627370234,936.0166629403916,-10.109627209181298
2014-01-04 02:00:00,26.13356189679135,895.2574349676237,-10.364956668302993
2014-01-04 03:00:00,27.117285117485864,919.9477690222053,-10.590353496430968
2014-01-04 04:00:00,29.81115550862017,1020.7934597546041,-10.067988059195413
2014-01-04 05:00:00,33.25536262849199,1154.310359678797,-9.1662316425578
2014-01-04 06:00:00,37.508263586633376,1297.8522533563316,-6.299497365251026
2014-01-04 07:00:00,41.29012291639217,1435.2696302625407,-4.056376647351449
2014-01-04 08:00:00,43.74355668604913,1497.4912989553845,-2.594847417766414
2014-01-04 09:00:00,44.100912176764346,1530.4587346895748,-0.37682377080988055
2014-01-04 10:00:00,42.854961175202334,1467.094982982492,1.5166690016659032
2014-01-04 11:00:00,40.3461936240157,1416.6782020305807,2.337468851419004
2014-01-04 12:00:00,38.164285324451896,1342.863835109535,4.828271822457994
2014-01-04 13:00:00,36.1809077190781,1274.05082704468,5.039533588973331
2014-01-04 14:00:00,35.643434418125274,1246.2985635342745,5.519080853663483
2014-01-04 15:00:00,36.33241318196389,1281.9302000729542,4.800827392665781
2014-01-04 16:00:00,38.08759861746833,1331.2079073933223,4.932022353627462
2014-01-04 17:00:00,40.24458960299244,1426.6994060430382,2.2469516411657464
2014-01-04 18:00:00,43.02197316946372,1483.678424000603,1.3700991654873236
2014-01-04 19:00:00,43.978708235631935,1524.1318799311703,-1.3311849160186617
2014-01-04 20:00:00,43.61421400285256,1506.6706761490848,-2.990593210980834
2014-01-04 21:00:00,41.3565459080034,1413.9183733267598,-4.075495808272146
2014-01-04 22:00:00,37.73961149048781,1312.175770591168,-5.981364655887367
2014-01-04 23:00:00,33.322220552862404,1151.6577191605356,-7.790802490736927
2014-01-05 00:00:00,30.149577496218686,952.2167676504783,-10.191294709473432
2014-01-05 01:00:00,27.138680287831292,901.2385910729897,-9.85100583720857
2014-01-05 02:00:00,25.973189688803572,883.4165455667271,-10.168450334357534
2014-01-05 03:00:00,27.08240447388698,905.8294761145502,-10.2311421433104
2014-01-05 04:00:00,29.249986873560058,953.3205336333143,-9.377553101663967
2014-01-05 05:00:00,33.400412381246674,996.9031092336927,-8.80981231467867
2014-01-05 06:00:00,37.34891420269534,1055.1015454460442,-6.158311673103483
2014-01-05 07:00:00,40.77802819929811,1117.4983073229196,-4.777167042895234
2014-01-05 08:00:00,43.01324755716378,1145.0357161483055,-1.9710541022027104
2014-01-05 09:00:00,44.25102789094316,1158.0137901866276,-1.234725651937093
2014-01-05 10:00:00,42.276769926238515,1120.1856450291582,1.6233751396838314
2014-01-05 11:00:00,40.71528470055731,1090.8321056568393,2.5065852266129967
2014-01-05 12:00:00,37.720721016669465,1036.3385212168603,4.095794567250472
2014-01-05 13:00:00,36.13184817831952,1015.87416905889,5.625650737273917
2014-01-05 14:00:00,34.93325770313041,1006.2522122120347,4.9418977576518195
2014-01-05 15:00:00,36.20598497195332,1017.7899055307039,5.337611282769187
2014-01-05 16:00:00,37.86208645593396,1043.5688154595236,3.8125938345451025
2014-01-05 17:00:00,40.29294472077882,1087.8173611289044,3.25788051446258
2014-01-05 18:00:00,42.39824547106245,1130.2208760579542,2.1747586598323494
2014-01-05 19:00:00,43.80266635396687,1154.244178714056,0.21835569320591136
2014-01-05 20:00:00,43.26443624982775,1130.6768679172192,-1.8265293211335103
2014-01-05 21:00:00,41.42561434013349,1111.2607410106432,-5.2768080952925
2014-01-05 22:00:00,38.03161716757746,1080.7482517221983,-7.171271673307615
2014-01-05 23:00:00,33.02555034919309,1012.2511386623501,-7.446776511991421
2014-01-06 00:00:00,32.80598857669889,987.1425854833558,-9.698007649427144
2014-01-06 01:00:00,28.128276172623153,913.9697859684256,-10.985326046774981
2014-01-06 02:00:00,26.05683830226739,910.8709501876515,-11.2452454254469
2014-01-06 03:00:00,27.235240765710525,902.2721585965965,-10.163985165168821
2014-01-06 04:00:00,31.950236265673933,963.4913808116828,-8.636318524765612
2014-01-06 05:00:00,40.09824972368051,1076.584373432941,-8.345669191907994
2014-01-06 06:00:00,46.96627392856414,1164.968494003178,-6.513089098404519
2014-01-06 07:00:00,53.7272019377928,1250.8760250206115,-4.272167159714488
2014-01-06 08:00:00,57.321919659792144,1282.8020584076176,-2.363875583920284
2014-01-06 09:00:00,58.46125209767607,1291.352907166057,-0.9337636263078967
2014-01-06 10:00:00,56.721305737093935,1267.5274396523234,2.195971406748879
2014-01-06 11:00:00,53.70529001176506,1216.5933416369342,2.726399429306939
2014-01-06 12:00:00,49.5966871395537,1163.9401518292966,4.8029958944066395
2014-01-06 13:00:00,46.16383340739829,1111.3482357245364,5.260962028729454
2014-01-06 14:00:00,44.502434773592874,1111.8839539534126,5.6115925083900775
2014-01-06 15:00:00,46.35784850996477,1106.9896309320875,4.726596722886374
2014-01-06 16:00:00,49.147454725783696,1172.6145715185953,4.209280429449864
2014-01-06 17:00:00,53.38733538391546,1212.673306204082,3.7999806479571965
2014-01-06 18:00:00,57.29266786621713,1264.5538899237538,2.0070551199991025
2014-01-06 19:00:00,58.80630648984986,1299.6700256562758,-1.0851782097603855
2014-01-06 20:00:00,58.06335556216027,1282.3795750672805,-2.6211842897452677
2014-01-06 21:00:00,53.51873731117259,1246.7277645182032,-3.9743914153273727
2014-01-06 22:00:00,47.477303098515804,1162.5162477056776,-6.068893529356993
2014-01-06 23:00:00,39.66595693206657,1078.3542609692308,-7.618066861616997
2014-01-07 00:00:00,32.482592226804236,998.101574954877,-10.101774118134761
2014-01-07 01:00:00,26.976175666437058,902.9444873315331,-9.38770670752059
2014-01-07 02:00:00,25.15794248276938,880.3318664474423,-9.628434482440888
2014-01-07 03:00:00,27.000904764232754,908.5699322840644,-9.460020411638572
2014-01-07 04:00:00,33.099467259472306,983.9873918615524,-9.521621496579645
2014-01-07 05:00:00,39.217382043338155,1065.21927515807,-7.223359358170958
2014-01-07 06:00:00,47.52172232850694,1157.1327886474753,-6.759616625287718
2014-01-07 07:00:00,53.7425224202955,1224.5497639758878,-4.137631385111066
2014-01-07 08:00:00,58.23828474270338,1300.8008463410997,-2.83291904748151
2014-01-07 09:00:00,58.72120235810979,1290.7145284287037,-0.09701817113083386
2014-01-07 10:00:00,57.36266381748691,1259.6923335522436,1.4621161674244683
2014-01-07 11:00:00,53.499776776993635,1225.5531942143298,3.5350502603403626
2014-01-07 12:00:00,49.15915754462357,1155.8968415921295,4.157262466717514
2014-01-07 13:00:00,46.319769229855915,1121.3118448567889,6.12782485683889
2014-01-07 14:00:00,44.740530419730504,1101.1656138030235,5.49133962828746
2014-01-07 15:00:00,46.0406154469604,1114.3503424985972,4.972451269529009
2014-01-07 16:00:00,49.32503873082611,1163.7321763582622,4.753582503365
2014-01-07 17:00:00,53.166280517182265,1221.4099333261274,2.615456261531001
2014-01-07 18:00:00,56.884998215136136,1252.7616352986333,2.0965298657297353
2014-01-07 19:00:00,58.47894889165654,1298.5591590319946,0.16907766738990587
2014-01-07 20:00:00,57.67732771583556,1303.8511165292675,-2.8771876771034095
2014-01-07 21:00:00,53.696014666916795,1239.7233661635476,-4.186597299179072
2014-01-07 22:00:00,47.486654546044825,1148.8981365856075,-6.505248954911307
2014-01-07 23:00:00,39.40670010031829,1058.3999807387167,-8.580275491985619
2014-01-08 00:00:00,39.63392745275627,974.4222457871439,-9.126585246534617
2014-01-08 01:00:00,29.60868129566503,908.4798631091809,-10.64809272157142
2014-01-08 02:00:00,25.970886251266094,909.3823565698829,-10.923570448373406
2014-01-08 03:00:00,29.92257112047787,904.7175012663535,-10.29667559232141
2014-01-08 04:00:00,39.20130117744271,979.8930021151874,-9.490630480935899
2014-01-08 05:00:00,53.95711261084625,1075.50245252247,-8.641025555602784
2014-01-08 06:00:00,69.64668698478397,1174.477968355774,-5.98275196669452
2014-01-08 07:00:00,83.10146769860444,1235.13275355621,-3.993211280078268
2014-01-08 08:00:00,91.23551458598246,1272.1595041786998,-2.202529993865086
2014-01-08 09:00:00,93.38678517524875,1302.8367961242955,0.10535091812027364
2014-01-08 10:00:00,90.95752476241205,1266.6961033531804,1.16935952381055
2014-01-08 11:00:00,83.42652505483758,1209.194606081688,3.479964022967554
2014-01-08 12:00:00,75.61925441287886,1165.0261230929132,4.086178666794751
2014-01-08 13:00:00,69.86126326250371,1109.2467295595898,5.272789054958296
2014-01-08 14:00:00,67.02293171612557,1092.3745452203586,5.519213984081228
2014-01-08 15:00:00,69.37671942328636,1112.1382233660172,5.344811687496255
2014-01-08 16:00:00,75.89829538679997,1161.292684683286,4.08305715770332
2014-01-08 17:00:00,83.88729698285707,1223.252309225514,3.7546747915342182
2014-01-08 18:00:00,90.8147191472566,1264.0627977730062,2.1357637295801193
2014-01-08 19:00:00,93.8891510666062,1295.491992887649,0.5177912338541687
2014-01-08 20:00:00,91.3242695358958,1277.0720656613535,-2.1844549386680763
2014-01-08 21:00:00,82.38300437125523,1224.05182172364,-3.514181477618378
2014-01-08 22:00:00,69.68190610113206,1166.859222076405,-6.271123036095119
2014-01-08 23:00:00,54.11908366682066,1070.8699176125574,-7.745528166119494
2014-01-09 00:00:00,32.13720670118706,1033.5506193542217,-9.107508626898486
2014-01-09 01:00:00,27.96488160095157,940.5375017849565,-10.503104456029135
2014-01-09 02:00:00,25.694300502575103,893.0227406155482,-9.371557032233763
2014-01-09 03:00:00,27.818866823687213,940.3368019548063,-10.002577212045098
2014-01-09 04:00:00,32.81350113695613,1026.303834148505,-8.251543301929754
2014-01-09 05:00:00,39.61341116774881,1155.5772923453324,-8.16547027681219
2014-01-09 06:00:00,46.997938270556865,1305.7862714300193,-6.0986788025017935
2014-01-09 07:00:00,54.02517793127598,1412.1109997253357,-3.981088549303803
2014-01-09 08:00:00,57.3656790632355,1487.9365047787694,-2.215835453737216
2014-01-09 09:00:00,58.92368750754086,1519.1739874084544,0.6300756273755423
2014-01-09 10:00:00,56.31894599662929,1477.8785086394023,2.3441138598258164
2014-01-09 11:00:00,53.257311826932856,1409.7971017947511,3.2427722052599064
2014-01-09 12:00:00,49.366067056465724,1336.1466855541153,4.991954982637336
2014-01-09 13:00:00,45.768384813535214,1270.710454211965,6.091263528537029
2014-01-09 14:00:00,44.510688429372905,1251.2141165301198,6.755297660024915
2014-01-09 15:00:00,46.491302542686114,1273.218381840875,5.118490067515631
2014-01-09 16:00:00,49.56583024906891,1315.080746290364,5.173490821466943
2014-01-09 17:00:00,52.85776075058915,1408.7929214854737,3.424191954098248
2014-01-09 18:00:00,56.79467013910178,1476.820554734369,1.7661114651386227
2014-01-09 19:00:00,58.30368844318627,1520.671584003613,-0.36627848411456954
2014-01-09 20:00:00,57.31442553288326,1504.3459056487907,-2.6618097848276663
2014-01-09 21:00:00,53.485057913430424,1417.8789555621322,-3.416928258129353
2014-01-09 22:00:00,46.90063424898651,1868.7290521154182,-5.590130486871364
2014-01-09 23:00:00,39.599616908851445,2298.403043310154,-7.6558628056638955
2014-01-10 00:00:00,30.998508623796216,1353.045040217933,-8.21258142413672
2014-01-10 01:00:00,26.722676665203295,1625.3059819891696,-9.211914555598444
2014-01-10 02:00:00,25.56624564294095,1527.8747593551188,-9.625924162844406
2014-01-10 03:00:00,27.548132843764797,1809.2755050151009,-9.376152381416677
2014-01-10 04:00:00,31.050659546157213,1496.6127266578487,-9.055543186293503
2014-01-10 05:00:00,37.35368592636878,1265.4801448930173,-8.058428519911645
2014-01-10 06:00:00,44.065908445393035,2090.682877202234,-6.413014329690962
2014-01-10 07:00:00,49.165140304885604,1796.6106261499604,-3.605001169968461
2014-01-10 08:00:00,52.84428644638764,1666.485157876661,-2.2013964800877055
2014-01-10 09:00:00,53.728455554841545,2515.342577409152,-0.5486594137990466
2014-01-10 10:00:00,51.731723660722366,2668.9123793591175,2.631308322090866
2014-01-10 11:00:00,49.46379135772633,2554.476547115304,3.0757603752694345
2014-01-10 12:00:00,45.64874732876671,2717.6058359193153,5.68683567121357
2014-01-10 13:00:00,42.15796761017746,1884.8616845829176,5.536742006271389
2014-01-10 14:00:00,42.02740684176726,1704.0460598357697,6.102137600265668
2014-01-10 15:00:00,42.632183920212725,2319.7842530821144,6.371697584629155
2014-01-10 16:00:00,45.45232571289136,2623.168355990263,5.393201414486976
2014-01-10 17:00:00,49.371523439232256,1887.3125158037087,3.023781786574207
2014-01-10 18:00:00,51.7445084856004,2129.6241739378834,2.3267083878640777
2014-01-10 19:00:00,53.5923534410777,2825.911304494941,0.9420822239875319
2014-01-10 20:00:00,52.86884994080583,1573.7318435303655,-1.6118282911596382
2014-01-10 21:00:00,49.64248416763789,2169.248466911252,-4.193111305949676
2014-01-10 22:00:00,43.512521514596656,2144.4896321604515,-5.953414271484908
2014-01-10 23:00:00,37.71002712214784,2338.535250452949,-7.050864731845405
2014-01-11 00:00:00,29.66431265462699,1144.6332589109097,-8.29938254973559
2014-01-11 01:00:00,26.442664927440543,1048.614071062754,-10.067648919006288
2014-01-11 02:00:00,25.50367313140361,1208.1410117145579,-10.10608187383423
2014-01-11 03:00:00,26.764443468287897,2289.1978737666163,-9.905959723008156
2014-01-11 04:00:00,29.308908402601947,1487.8156771916395,-9.34054015470423
2014-01-11 05:00:00,33.56761959979279,1678.774207692126,-6.684441835933787
2014-01-11 06:00:00,37.06652036461531,2538.4997450251376,-5.3986019998910475
2014-01-11 07:00:00,41.06534402903896,2812.508421975005,-4.606324418439717
2014-01-11 08:00:00,43.39652764528461,1744.2703377107287,-2.0855363442327643
2014-01-11 09:00:00,43.4496716855688,2233.3104902621244,0.9330653404328182
2014-01-11 10:00:00,42.06787389821933,2118.0006348947777,2.2434636626987254
2014-01-11 11:00:00,39.71376827454431,1741.5679683776843,3.8096530256194456
2014-01-11 12:00:00,37.8693274274517,2267.463858223196,5.802371557359693
2014-01-11 13:00:00,35.94912491441566,1845.3728428044742,5.826069927340122
2014-01-11 14:00:00,34.68310335731671,2586.8041119793293,6.827729076971148
2014-01-11 15:00:00,35.89870837382328,2090.3454087647888,6.391620936707511
2014-01-11 16:00:00,37.63691334514891,2512.582801210558,5.207237584603273
2014-01-11 17:00:00,39.79263847219488,2021.077507975266,3.7696165594470314
2014-01-11 18:00:00,42.66367820538029,2522.940266686751,2.4204706973298125
2014-01-11 19:00:00,43.77756835136451,2512.446068332801,-0.07364907226087283
2014-01-11 20:00:00,43.34160417059723,2321.4983009054363,-2.269285489990316
2014-01-11 21:00:00,40.77988357693302,2730.934332451159,-3.282232422216089
2014-01-11 22:00:00,37.31533953397498,1917.2771418645384,-6.226750695680472
2014-01-11 23:00:00,32.94614928171097,2132.474688561151,-7.182374960243325
2014-01-12 00:00:00,29.10658684983283,1127.0709812232803,-9.150596157826934
2014-01-12 01:00:00,26.13789634836881,1721.5245144552587,-9.080052208160508
2014-01-12 02:00:00,25.587961113474023,2158.891860380143,-9.715983590382226
2014-01-12 03:00:00,26.883020874003478,1814.3454836076667,-9.317998345412523
2014-01-12 04:00:00,28.832980630581623,1922.209871540339,-8.0147498866855
2014-01-12 05:00:00,33.402278869298314,1914.9761947803186,-6.750072399038908
2014-01-12 06:00:00,37.252637442438605,1572.9832381788997,-5.009954811818775
2014-01-12 07:00:00,40.75953038403863,1376.4546891555442,-4.1294142879861795
2014-01-12 08:00:00,42.85638195796226,2470.9363647242963,-0.9595910647467484
2014-01-12 09:00:00,43.949169834929286,1183.4849036159578,-0.3396052776764087
2014-01-12 10:00:00,42.274723086700206,2089.2332492719534,2.0943605038214104
2014-01-12 11:00:00,40.101653719868196,2136.256627544988,4.467856827240197
2014-01-12 12:00:00,37.8082558139001,1489.3508159118996,5.623584484075588
2014-01-12 13:00:00,35.86845431032085,1606.203177955435,6.18276908381074
2014-01-12 14:00:00,35.098363724287935,1085.2054804742063,6.089432925330803
2014-01-12 15:00:00,35.72453405875244,2165.1152541796464,5.4441649896765805
2014-01-12 16:00:00,37.72731921543207,1513.186458522608,5.126853819947925
2014-01-12 17:00:00,39.758870599577946,2158.8812245616377,3.5149217903195087
2014-01-12 18:00:00,42.49243748701923,1795.2866924386371,2.1706733806017926
2014-01-12 19:00:00,43.500105134065095,2471.3382970943603,1.0795768296982975
2014-01-12 20:00:00,42.5971792056898,1194.690667278129,-0.8580628341575531
2014-01-12 21:00:00,40.906178805136086,2001.9446898675403,-3.1938447239198786
2014-01-12 22:00:00,37.63832528476565,1072.3333155874648,-5.1748946653294805
2014-01-12 23:00:00,33.04799778458006,2250.03205806282,-6.664911083411221
2014-01-13 00:00:00,31.931033285586334,1179.516924590521,-7.7612926343110376
2014-01-13 01:00:00,27.129030857916145,1564.6262872538728,-9.495068207586172
2014-01-13 02:00:00,25.44591661445445,1005.6819065907996,-9.22195351194749
2014-01-13 03:00:00,27.270186089155537,1474.6928506922177,-9.010930214187663
2014-01-13 04:00:00,31.9526110240257,2243.4235035924457,-8.028236950345725
2014-01-13 05:00:00,39.59831432286774,1125.6419865373975,-7.04605168631407
2014-01-13 06:00:00,46.70413242651787,2146.501811615118,-5.465475345084364
2014-01-13 07:00:00,53.92770938397653,2497.3364252799297,-4.264291333904531
2014-01-13 08:00:00,57.580905681639116,1482.6449600715925,-0.9053991129807036
2014-01-13 09:00:00,58.4473948111594,2023.3130865392286,-0.2018325119220087
2014-01-13 10:00:00,56.35227985252439,2511.8926829434863,3.1416008493058305
2014-01-13 11:00:00,53.03154770012313,1755.0558038297127,4.203379122023979
2014-01-13 12:00:00,48.94561693425646,1349.4981223767238,5.509712797221946
2014-01-13 13:00:00,46.15718776531681,1906.3261175739647,5.967915120554275
2014-01-13 14:00:00,44.89341880320463,2070.9363890813233,6.786966859902589
2014-01-13 15:00:00,45.51626461365103,1798.6776233366531,6.170050424149009
2014-01-13 16:00:00,49.02151238257592,2490.9039827819847,5.685090687671706
2014-01-13 17:00:00,53.39060777861725,2319.12777616294,4.752628138669086
2014-01-13 18:00:00,57.10283762822724,2281.443479923991,2.2148121749740097
2014-01-13 19:00:00,58.382367588457996,1449.0358932246352,0.4750652467730722
2014-01-13 20:00:00,57.827994800884404,1558.4465097443517,-0.9772852223458198
2014-01-13 21:00:00,53.57530510056031,2341.5851730570917,-3.890013577224361
2014-01-13 22:00:00,46.81355172510989,1878.8181351050582,-5.205375472156954
2014-01-13 23:00:00,39.05446525827817,1427.9440054351935,-7.012959959449627
2014-01-14 00:00:00,32.20027290914346,983.8000681781226,-8.972706914842771
2014-01-14 01:00:00,27.005868937819457,1353.5555811401125,-9.271719421631984
2014-01-14 02:00:00,25.660819981813457,1162.346262285804,-9.197163174546969
2014-01-14 03:00:00,26.853572321641415,1197.3806901178343,-8.462671775186875
2014-01-14 04:00:00,32.32044771844434,1645.2911359717568,-9.077683662647695
2014-01-14 05:00:00,39.938730266855536,2383.728974988911,-7.0651418032315805
2014-01-14 06:00:00,46.99619824288932,1315.3721419545898,-5.058747217497083
2014-01-14 07:00:00,53.86418043769318,2250.777483660068,-3.7036257846976866
2014-01-14 08:00:00,57.395178763870796,2081.434041053492,-1.3294222588108136
2014-01-14 09:00:00,57.89145339047716,1628.583679792697,1.3555752155470617
2014-01-14 10:00:00,56.65949801834484,2098.760697049609,2.2682877665556394
2014-01-14 11:00:00,53.57877960456391,2145.983314760627,4.082905446154792
2014-01-14 12:00:00,49.328573517636706,2185.8126899332137,5.903555195721424
2014-01-14 13:00:00,46.24488200474656,2305.310496966345,5.663952779162228
2014-01-14 14:00:00,44.714577357931255,1605.094812482762,6.441154121170814
2014-01-14 15:00:00,45.49939478552667,2316.9088335891324,6.217287778082504
2014-01-14 16:00:00,48.811476025405234,1367.857200263113,5.298602193108165
2014-01-14 17:00:00,52.75258563832978,1353.3533157342247,4.626055067501145
2014-01-14 18:00:00,56.486071852703994,1555.9326218280455,2.6804366343576738
2014-01-14 19:00:00,58.2272555189786,1982.1923025830265,0.7465519509605446
2014-01-14 20:00:00,57.95567603181837,2530.6937732493525,-1.4782180289926727
2014-01-14 21:00:00,53.40703792706898,2452.1456530304195,-3.3441911440675307
2014-01-14 22:00:00,47.248944577069786,1993.1212358953387,-4.764316629239121
2014-01-14 23:00:00,39.7806881378926,2430.579887329287,-6.385393519972035
2014-01-15 00:00:00,39.68915585167143,1211.0859121580338,-7.501241243136668
2014-01-15 01:00:00,28.750982569317582,1375.9615448349884,-8.759633656767955
2014-01-15 02:00:00,25.347033913151275,1387.977018257833,-9.385833048819984
2014-01-15 03:00:00,29.07471934708327,1883.5169571186511,-9.130318773855175
2014-01-15 04:00:00,39.510542582517274,991.2830638662842,-8.193506590970893
2014-01-15 05:00:00,53.383127817738746,2370.746528006946,-6.43256743137159
2014-01-15 06:00:00,69.24034266432774,2193.8736599614967,-4.455857849204407
2014-01-15 07:00:00,82.22231124024013,2313.7277994837214,-3.087897860058136
2014-01-15 08:00:00,91.59679019090635,2060.322033162786,-1.4959025630842768
2014-01-15 09:00:00,93.48144066677321,2622.5917726932885,1.4445400320895687
2014-01-15 10:00:00,89.88724822653315,2550.5814780388732,3.4561283957656186
2014-01-15 11:00:00,83.00799921497942,2039.3623580163173,3.986076768410107
2014-01-15 12:00:00,75.02740858852641,1267.9622228952062,5.915727078172165
2014-01-15 13:00:00,69.44324908290699,1899.2283735830545,7.166590501020034
2014-01-15 14:00:00,67.372280934762,2415.0291591736786,6.348480589212929
2014-01-15 15:00:00,68.99000104969731,1917.9057138636595,7.352072532170231
2014-01-15 16:00:00,75.89199637505362,2484.893107572705,4.977510421811454
2014-01-15 17:00:00,82.93842314539806,2271.6488902936344,5.098036857556663
2014-01-15 18:00:00,90.29537133427635,1923.559798440078,3.067523464247145
2014-01-15 19:00:00,93.22403720981559,2200.7009606815914,1.4850798116975894
2014-01-15 20:00:00,90.69489074858677,1466.0541324123333,-0.9018245556343653
2014-01-15 21:00:00,82.76972564154042,1468.7683317309773,-3.250262287063955
2014-01-15 22:00:00,69.27965767961457,2281.456738699074,-5.661645934205278
2014-01-15 23:00:00,53.80104594284027,1252.1141276102924,-7.212855658906567
2014-01-16 00:00:00,31.949378077206596,1892.754913655801,-7.9886902163370195
2014-01-16 01:00:00,27.078542461372688,1347.8262088908687,-8.335777419978598
2014-01-16 02:00:00,25.36778097551268,1948.3472399049117,-8.687994914620187
